MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,LandContour,LotConfig,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,WoodDeckSF,OpenPorchSF,EnclosedPorch,MoSold,YrSold,SaleType,SaleCondition,SalePrice
70,RL,96.0,13132,Reg,Lvl,Inside,Crawfor,Norm,1Fam,2Story,5,5,1914,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Gd,TA,Mn,Unf,0,Unf,0,747,747,Gd,892,892,1784,0,1,1,4,TA,9,0,Detchd,1914.0,Unf,1,180,Fa,203,40,0,7,2006,WD,Normal,138887
160,RL,36.0,2628,Reg,Lvl,Inside,NridgHt,Norm,Twnhs,2Story,7,5,2003,2003,Gable,VinylSd,Wd Shng,Stone,106.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,764,764,Ex,764,862,1626,0,2,1,2,Gd,6,0,BuiltIn,2003.0,RFn,2,474,TA,0,27,0,6,2010,WD,Normal,175500
60,RL,41.0,12393,IR2,Lvl,FR2,CollgCr,Norm,1Fam,2Story,7,5,2004,2005,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,847,847,Ex,847,1101,1948,0,2,1,4,Gd,8,1,BuiltIn,2004.0,Fin,2,434,TA,100,48,0,9,2006,WD,Normal,195000
20,RL,63.0,13072,Reg,Lvl,Inside,SawyerW,RRAe,1Fam,1Story,6,5,2005,2005,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1141,1141,Ex,1141,0,1141,0,1,1,3,TA,6,0,Detchd,2005.0,Unf,2,484,TA,0,0,0,3,2006,WD,Abnorml,142500
20,RL,64.0,9037,IR1,HLS,Inside,Timber,Norm,1Fam,1Story,8,5,2006,2006,Hip,VinylSd,VinylSd,BrkFace,32.0,Gd,TA,PConc,Gd,TA,Av,GLQ,428,Unf,0,1048,1476,Ex,1484,0,1484,0,2,0,2,Ex,6,1,Attchd,2006.0,RFn,2,472,TA,120,33,0,12,2007,WD,Normal,265900
60,RL,65.0,8158,Reg,Lvl,Inside,CollgCr,Norm,1Fam,2Story,7,5,2003,2003,Gable,VinylSd,VinylSd,BrkFace,252.0,Gd,TA,PConc,Gd,TA,No,GLQ,550,Unf,0,334,884,Ex,884,884,1768,1,2,1,3,Gd,8,0,Attchd,2003.0,RFn,2,543,TA,0,63,0,7,2008,WD,Normal,224900
20,RL,83.0,9849,Reg,Lvl,Inside,Somerst,Norm,1Fam,1Story,7,6,2007,2007,Hip,VinylSd,VinylSd,Stone,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,1689,1689,Ex,1689,0,1689,0,2,0,3,Gd,7,0,Attchd,2007.0,RFn,3,954,TA,0,56,0,6,2007,New,Partial,248328
85,RL,85.0,10625,Reg,Lvl,Inside,NWAmes,Norm,1Fam,SFoyer,7,6,1974,1974,Gable,Plywood,Plywood,BrkFace,81.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,885,LwQ,168,0,1053,TA,1173,0,1173,1,2,0,3,Gd,6,2,Attchd,1974.0,RFn,2,528,TA,0,120,0,1,2010,WD,Family,170000
20,RL,107.0,13891,Reg,Lvl,Inside,NridgHt,Norm,1Fam,1Story,10,5,2006,2006,Gable,VinylSd,VinylSd,None,103.68526170798899,Ex,TA,PConc,Ex,Gd,Gd,GLQ,1386,Unf,0,690,2076,Ex,2076,0,2076,1,2,1,2,Ex,7,1,Attchd,2006.0,Fin,3,850,TA,216,229,0,9,2006,New,Partial,465000
70,RL,70.04995836802665,11435,IR1,HLS,Corner,Crawfor,Norm,1Fam,2Story,8,7,1929,1950,Gable,BrkFace,Stucco,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,792,792,Fa,792,725,1517,0,1,0,3,Gd,7,2,Detchd,1931.0,Unf,2,400,TA,0,0,0,6,2006,WD,Normal,230000
80,RL,78.0,12090,Reg,Lvl,Inside,NWAmes,Norm,1Fam,SLvl,6,7,1984,2003,Hip,VinylSd,VinylSd,BrkFace,74.0,TA,TA,CBlock,Gd,TA,No,Unf,0,Unf,0,585,585,Ex,1140,728,1868,0,3,1,3,TA,7,1,BuiltIn,1984.0,Fin,2,477,TA,268,112,0,1,2007,WD,Abnorml,178000
60,FV,65.0,8125,Reg,Lvl,Inside,Somerst,Norm,1Fam,2Story,7,5,2005,2006,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,756,756,Ex,756,797,1553,0,2,1,3,Gd,6,0,Attchd,2005.0,RFn,2,615,TA,0,45,0,3,2006,New,Partial,186500
80,RL,70.04995836802665,12328,IR1,Lvl,Inside,Mitchel,Norm,1Fam,SLvl,6,5,1976,1976,Gable,HdBoard,HdBoard,BrkFace,335.0,TA,TA,CBlock,TA,TA,Av,GLQ,539,Unf,0,473,1012,TA,1034,0,1034,1,1,0,3,TA,6,0,Attchd,1976.0,Unf,3,888,TA,0,0,0,5,2010,WD,Normal,169900
75,RM,60.0,9600,Reg,Lvl,Inside,OldTown,Norm,1Fam,2.5Unf,6,5,1917,1950,Gable,AsbShng,AsbShng,None,0.0,TA,TA,BrkTil,Gd,TA,No,Rec,319,Unf,0,416,735,Fa,1134,924,2058,0,1,1,3,TA,8,1,Detchd,1950.0,Unf,2,396,Fa,0,0,259,4,2008,WD,Normal,129500
20,RL,60.0,7200,Reg,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,7,1950,1950,Gable,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,534,Rec,96,246,876,TA,988,0,988,0,1,0,3,TA,6,0,Attchd,1950.0,Unf,1,276,TA,0,80,0,5,2007,WD,Normal,119000
20,RL,93.0,11160,Reg,Lvl,Corner,NAmes,Norm,1Fam,1Story,7,5,1968,1968,Hip,BrkFace,BrkFace,None,0.0,Gd,TA,CBlock,TA,TA,No,ALQ,1065,Unf,0,1045,2110,Ex,2110,0,2110,1,2,1,3,Ex,8,2,Attchd,1968.0,Fin,2,522,TA,0,0,0,4,2010,WD,Normal,244000
120,RL,70.04995836802665,3136,IR1,Lvl,Corner,NridgHt,Norm,TwnhsE,1Story,7,5,2003,2003,Gable,VinylSd,Wd Shng,Stone,163.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1405,1405,Ex,1405,0,1405,0,2,0,2,Gd,6,1,Attchd,2003.0,RFn,2,478,TA,148,36,0,3,2006,WD,Normal,171750
20,RL,62.0,9858,Reg,Lvl,Inside,Mitchel,Norm,1Fam,1Story,5,6,1968,1968,Gable,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,510,Unf,0,354,864,TA,874,0,874,1,1,0,3,TA,5,0,Attchd,1968.0,RFn,1,288,TA,33,0,0,11,2009,WD,Normal,130000
60,RL,70.04995836802665,17542,IR1,Lvl,Inside,Veenker,Norm,1Fam,2Story,7,7,1974,2003,Gable,Wd Sdng,Wd Sdng,None,0.0,Gd,TA,CBlock,TA,TA,Gd,LwQ,125,ALQ,1031,36,1192,TA,1516,651,2167,1,2,1,3,Gd,9,2,Attchd,1974.0,RFn,2,518,TA,220,47,0,7,2007,WD,Normal,294000
60,RL,60.0,6931,Reg,Lvl,Inside,Edwards,Norm,1Fam,2Story,7,5,2003,2004,Gable,VinylSd,VinylSd,Stone,92.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,746,746,Ex,760,896,1656,0,2,1,3,Gd,7,1,BuiltIn,2003.0,Fin,2,397,TA,178,128,0,7,2008,WD,Normal,165400
50,RM,52.0,6240,Reg,Lvl,Inside,BrkSide,Norm,1Fam,1.5Fin,6,6,1931,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,Fa,No,LwQ,425,Unf,0,459,884,TA,959,408,1367,0,1,0,3,TA,6,1,Detchd,1978.0,Unf,1,560,TA,0,0,0,11,2007,WD,Normal,127500
20,RL,91.0,14303,IR1,Lvl,Corner,NoRidge,Norm,1Fam,1Story,8,5,1994,1994,Hip,HdBoard,HdBoard,BrkFace,554.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1314,Unf,0,672,1986,Ex,1987,0,1987,1,2,0,2,Gd,7,1,Attchd,1994.0,Fin,2,691,TA,262,36,0,8,2008,WD,Normal,301500
30,RL,56.0,4060,Reg,Lvl,Corner,Edwards,Feedr,1Fam,1Story,5,8,1922,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,Fa,TA,No,Unf,0,Unf,0,864,864,Ex,864,0,864,0,1,0,2,TA,4,0,Attchd,2005.0,Unf,0,0,TA,0,96,0,7,2009,WD,Normal,99900
80,RL,59.0,9587,IR1,Lvl,Inside,Gilbert,Norm,1Fam,SLvl,7,5,2005,2005,Gable,VinylSd,VinylSd,Stone,182.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,655,Unf,0,201,856,Ex,1166,0,1166,1,2,0,2,Gd,5,0,Attchd,2005.0,Fin,2,400,TA,212,0,0,7,2008,WD,Normal,190000
20,RL,65.0,9750,Reg,Lvl,FR2,NAmes,Norm,1Fam,1Story,6,8,1969,1969,Gable,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,602,LwQ,438,14,1054,Gd,1054,0,1054,1,1,1,3,TA,6,0,Attchd,1969.0,Unf,2,460,TA,180,0,0,7,2008,WD,Normal,151000
60,RL,70.04995836802665,24682,IR3,Lvl,CulDSac,Gilbert,RRAn,1Fam,2Story,6,5,1999,1999,Gable,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,841,841,Ex,892,783,1675,0,2,1,3,TA,7,1,BuiltIn,1999.0,Fin,2,502,TA,0,103,0,6,2009,WD,Normal,181000
20,RL,80.0,9600,Reg,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,6,1956,1956,Hip,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,504,Unf,0,546,1050,Gd,1050,0,1050,0,1,0,2,TA,5,0,Attchd,1956.0,Unf,1,338,TA,0,0,0,6,2009,WD,Normal,128900
50,RL,70.04995836802665,11250,Reg,Lvl,Inside,ClearCr,Norm,1Fam,1.5Fin,4,5,1957,1989,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,Av,Unf,0,Unf,0,1104,1104,Ex,1104,684,1788,1,1,0,5,TA,8,2,Attchd,1957.0,Unf,1,304,TA,120,0,0,11,2009,WD,Normal,161500
70,RL,60.0,13515,Reg,Lvl,Inside,BrkSide,Norm,1Fam,2Story,6,6,1919,1950,Gambrel,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,764,764,Ex,1060,764,1824,0,1,0,3,TA,8,1,Detchd,1940.0,Unf,2,520,TA,0,0,126,7,2007,WD,Normal,180500
120,RH,34.0,4060,Reg,Lvl,Inside,NAmes,Norm,TwnhsE,1Story,6,5,1998,1999,Gable,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,266,Unf,0,1139,1405,Ex,1337,0,1337,1,2,0,2,Gd,5,0,Attchd,1998.0,Fin,2,511,TA,144,68,0,8,2008,COD,Abnorml,181000
160,FV,35.0,3735,Reg,Lvl,FR3,Somerst,Norm,TwnhsE,2Story,7,5,1999,1999,Hip,MetalSd,MetalSd,BrkFace,218.0,Gd,TA,PConc,Gd,TA,No,GLQ,450,Unf,0,241,691,Ex,713,739,1452,1,2,1,3,Gd,6,0,Detchd,1999.0,Unf,2,506,TA,0,34,0,3,2006,WD,Normal,183900
190,RM,60.0,10120,IR1,Bnk,Inside,OldTown,Feedr,2fmCon,2.5Unf,7,4,1910,1950,Hip,Wd Sdng,Wd Sdng,None,0.0,Fa,TA,CBlock,TA,TA,No,Unf,0,Unf,0,925,925,TA,964,925,1889,0,1,1,4,TA,9,1,Detchd,1960.0,Unf,1,308,TA,0,0,264,1,2007,WD,Normal,122000
20,RL,89.0,13214,IR1,HLS,Inside,Timber,Norm,1Fam,1Story,9,5,2008,2009,Hip,Stucco,CmentBd,None,0.0,Ex,TA,PConc,Ex,TA,Gd,Unf,0,Unf,0,2002,2002,Ex,2018,0,2018,0,2,0,3,Ex,10,1,Attchd,2009.0,Fin,3,746,TA,144,76,0,5,2010,WD,Normal,378500
50,RL,70.04995836802665,14100,IR1,Lvl,Inside,Crawfor,Norm,1Fam,1.5Fin,8,9,1935,1997,Gable,Stucco,Stucco,BrkFace,632.0,TA,Gd,CBlock,TA,TA,Mn,Rec,192,Unf,0,536,728,Ex,1968,1479,3447,0,3,1,4,Gd,11,2,BuiltIn,1982.0,Unf,3,1014,TA,314,12,0,5,2008,WD,Normal,381000
50,RL,78.0,11344,Reg,Lvl,Inside,NAmes,Feedr,1Fam,1.5Fin,5,5,1958,1958,Gable,MetalSd,MetalSd,BrkFace,180.0,TA,TA,CBlock,TA,TA,No,BLQ,460,Unf,0,414,874,TA,874,650,1524,0,1,1,3,TA,7,0,Attchd,1958.0,Unf,1,315,TA,0,0,0,7,2007,WD,Normal,144000
40,RL,70.04995836802665,23595,Reg,Low,Inside,ClearCr,Norm,1Fam,1Story,7,6,1979,1979,Shed,Plywood,Plywood,None,0.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1258,Unf,0,74,1332,TA,1332,192,1524,2,0,1,0,Gd,4,1,Attchd,1979.0,Fin,2,586,TA,268,0,0,4,2010,WD,Normal,260000
20,RL,70.04995836802665,9156,IR1,Lvl,Inside,NWAmes,PosN,1Fam,1Story,6,7,1968,1968,Hip,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,1489,1489,Gd,1489,0,1489,0,2,0,3,Gd,7,1,Attchd,1968.0,RFn,2,462,TA,0,0,0,8,2009,WD,Normal,185750
20,RL,70.04995836802665,13526,IR1,Lvl,CulDSac,Sawyer,Norm,1Fam,1Story,5,6,1965,1965,Hip,HdBoard,Plywood,BrkFace,114.0,TA,TA,CBlock,TA,TA,No,BLQ,560,LwQ,375,0,935,TA,935,0,935,1,1,0,3,TA,5,0,Attchd,1965.0,Unf,1,288,TA,180,0,0,11,2006,WD,Normal,137000
80,RL,124.0,11512,IR1,Lvl,Corner,Edwards,Norm,1Fam,SLvl,6,7,1959,2006,Gable,Plywood,Plywood,BrkFace,84.0,TA,TA,CBlock,TA,TA,Av,ALQ,719,Unf,0,300,1019,Gd,1357,0,1357,1,1,0,2,Ex,5,1,Basment,1959.0,RFn,1,312,TA,0,0,0,5,2008,WD,Normal,177000
50,RL,53.0,5362,Reg,Lvl,Corner,Crawfor,Norm,1Fam,1.5Fin,5,6,1910,2003,Gable,Wd Sdng,Wd Shng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,661,661,Ex,661,589,1250,0,2,0,3,TA,8,1,Detchd,1985.0,Unf,2,552,TA,242,0,81,11,2007,WD,Normal,139000
90,RL,95.0,11345,Reg,Lvl,Corner,NAmes,Feedr,Duplex,2Story,5,5,1948,1950,Gable,AsbShng,AsbShng,Stone,567.0,TA,TA,CBlock,TA,TA,No,Rec,220,Unf,0,708,928,Gd,928,992,1920,0,2,0,4,TA,10,0,Detchd,1948.0,Unf,2,400,TA,0,0,0,7,2007,WD,Normal,137000
60,RL,70.04995836802665,12936,IR1,Lvl,CulDSac,NWAmes,Norm,1Fam,2Story,6,6,1972,1972,Gable,HdBoard,Plywood,None,0.0,TA,TA,CBlock,TA,Gd,No,BLQ,593,Unf,0,130,723,TA,735,660,1395,0,1,1,3,TA,6,1,Attchd,1972.0,Unf,2,497,TA,294,116,0,12,2009,WD,Normal,162000
80,RL,70.04995836802665,17871,IR1,Lvl,CulDSac,NWAmes,Norm,1Fam,SLvl,6,5,1967,1976,Gable,HdBoard,HdBoard,BrkFace,359.0,TA,TA,CBlock,Gd,TA,Av,ALQ,528,Unf,0,1152,1680,Fa,1724,0,1724,1,1,1,3,TA,7,1,Attchd,1967.0,RFn,2,480,TA,0,0,0,6,2009,WD,Normal,197900
60,RL,75.0,9473,Reg,Lvl,Inside,CollgCr,Norm,1Fam,2Story,8,5,2002,2002,Gable,VinylSd,VinylSd,None,103.68526170798899,Gd,TA,PConc,Gd,TA,No,GLQ,804,Unf,0,324,1128,Ex,1128,903,2031,1,2,1,3,Gd,7,1,Attchd,2002.0,RFn,2,577,TA,0,211,0,3,2008,WD,Normal,237000
50,C (all),60.0,7500,Reg,Lvl,Inside,IDOTRR,Norm,1Fam,1.5Fin,4,4,1920,1950,Gable,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,Unf,0,Unf,0,698,698,TA,698,430,1128,0,1,0,2,TA,6,0,Detchd,1980.0,RFn,2,528,TA,30,0,164,4,2010,COD,Abnorml,68400
20,RL,67.0,9808,IR1,Lvl,Inside,CollgCr,Norm,1Fam,1Story,7,5,2002,2002,Gable,VinylSd,VinylSd,BrkFace,110.0,Gd,TA,PConc,Gd,TA,No,GLQ,788,Unf,0,785,1573,Ex,1573,0,1573,1,2,0,3,Gd,6,0,Attchd,2002.0,RFn,2,544,TA,0,72,0,3,2009,WD,Normal,227000
20,RL,50.0,8049,IR1,Lvl,CulDSac,Timber,Norm,1Fam,1Story,7,5,1990,1990,Hip,HdBoard,HdBoard,BrkFace,54.0,TA,TA,CBlock,Gd,TA,No,ALQ,1053,Unf,0,256,1309,TA,1339,0,1339,1,2,0,2,TA,6,1,Attchd,1990.0,Fin,2,484,Gd,0,58,0,7,2006,WD,Normal,180000
20,RL,61.0,8800,IR1,Lvl,Inside,CollgCr,Norm,1Fam,1Story,5,7,1977,2008,Gable,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,Mn,LwQ,532,Rec,144,364,1040,TA,1040,0,1040,0,2,0,3,Gd,5,0,Detchd,1977.0,Unf,2,484,TA,0,0,0,9,2009,WD,Normal,150500
90,RL,94.0,9400,Reg,Low,Corner,Mitchel,Norm,Duplex,2Story,6,5,1971,1971,Mansard,MetalSd,Wd Shng,None,0.0,TA,TA,CBlock,TA,TA,Av,Unf,0,Unf,0,912,912,TA,912,912,1824,0,2,2,4,TA,8,0,Attchd,2005.0,Unf,0,0,TA,128,0,0,4,2010,WD,Normal,139000
50,RL,50.0,9638,Reg,Lvl,Inside,SWISU,Feedr,1Fam,1.5Fin,6,7,1919,1990,Gable,Wd Sdng,Wd Shng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,804,804,Ex,1699,748,2447,0,2,0,4,Gd,10,1,Detchd,1969.0,Unf,1,336,TA,272,0,42,3,2010,WD,Normal,169000
50,RM,50.0,6000,Reg,Lvl,Inside,BrkSide,Norm,1Fam,1.5Fin,6,6,1939,1950,Gable,MetalSd,MetalSd,None,0.0,TA,Fa,CBlock,TA,TA,No,Unf,0,Unf,0,780,780,Ex,825,587,1412,0,1,0,4,TA,6,1,Detchd,1939.0,Unf,1,280,TA,45,0,0,5,2009,WD,Normal,132500
20,RL,70.04995836802665,9790,Reg,Lvl,Inside,NWAmes,Feedr,1Fam,1Story,6,5,1963,1963,Hip,HdBoard,HdBoard,BrkFace,451.0,TA,TA,CBlock,TA,TA,No,ALQ,569,Rec,81,678,1328,TA,1328,0,1328,1,1,1,3,TA,6,2,Attchd,1963.0,Unf,2,528,TA,0,26,0,6,2010,WD,Normal,143000
20,RL,70.04995836802665,36500,IR1,Low,Inside,ClearCr,Norm,1Fam,1Story,5,5,1964,1964,Gable,Wd Sdng,Wd Sdng,BrkCmn,621.0,TA,Gd,CBlock,TA,TA,Av,Rec,812,Unf,0,812,1624,Fa,1582,0,1582,0,2,0,4,TA,7,0,Attchd,1964.0,Unf,2,390,TA,168,198,0,6,2006,WD,Normal,190000
120,RL,40.0,5664,IR1,Lvl,Inside,StoneBr,Norm,TwnhsE,1Story,8,5,2000,2000,Gable,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,1158,Unf,0,343,1501,Ex,1659,0,1659,1,2,0,2,Ex,5,1,Attchd,2000.0,Fin,2,499,TA,212,59,0,10,2009,WD,Normal,278000
60,RL,86.0,11065,IR1,Lvl,Inside,NridgHt,Norm,1Fam,2Story,8,5,2006,2006,Gable,VinylSd,VinylSd,Stone,788.0,Gd,TA,PConc,Gd,TA,Mn,Unf,0,Unf,0,1085,1085,Ex,1120,850,1970,0,2,1,3,Ex,8,1,BuiltIn,2006.0,Fin,3,753,TA,177,74,0,10,2006,New,Partial,281000
80,RL,70.04995836802665,14112,IR1,Lvl,Corner,NAmes,Norm,1Fam,SLvl,5,7,1964,1964,Hip,Wd Sdng,HdBoard,BrkFace,86.0,TA,TA,PConc,TA,TA,Av,GLQ,1014,Unf,0,138,1152,TA,1152,0,1152,1,1,0,3,TA,6,1,Attchd,1964.0,RFn,2,484,TA,227,0,0,4,2010,WD,Normal,180500
160,RM,21.0,1680,Reg,Lvl,Inside,BrDale,Norm,Twnhs,2Story,5,7,1972,1972,Gable,CemntBd,CmentBd,BrkFace,268.0,TA,TA,CBlock,TA,TA,No,ALQ,231,Unf,0,399,630,TA,630,672,1302,0,2,1,3,TA,6,0,Detchd,1972.0,Unf,1,264,TA,185,0,0,2,2009,WD,Normal,119500
70,RM,60.0,6600,Reg,Lvl,Corner,OldTown,Norm,1Fam,2Story,5,4,1892,1965,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,TA,Stone,TA,TA,No,Unf,0,Unf,0,994,994,TA,1378,994,2372,0,2,0,4,TA,11,0,Attchd,1985.0,RFn,1,432,TA,0,287,0,12,2009,WD,Normal,107500
60,RL,78.0,10140,Reg,Lvl,Inside,NWAmes,Norm,1Fam,2Story,7,5,1976,1976,Gable,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,194,Unf,0,638,832,TA,832,832,1664,0,2,1,4,TA,8,1,Attchd,1976.0,RFn,2,528,TA,0,28,0,3,2006,WD,Normal,162900
20,RL,60.0,8172,Reg,Lvl,Inside,Edwards,Norm,1Fam,1Story,5,7,1955,1990,Hip,WdShing,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,167,Unf,0,697,864,TA,864,0,864,1,1,0,2,TA,5,0,Detchd,1957.0,Unf,2,572,TA,0,0,0,4,2006,WD,Normal,115000
20,RL,70.0,8400,Reg,Lvl,Inside,NAmes,Feedr,1Fam,1Story,5,5,1968,1968,Hip,HdBoard,HdBoard,BrkFace,168.0,TA,TA,CBlock,TA,TA,Av,BLQ,1016,Unf,0,36,1052,Gd,1052,0,1052,1,1,1,3,TA,5,0,Attchd,1968.0,RFn,1,288,TA,356,0,0,11,2006,WD,Normal,138500
20,RL,80.0,8700,Reg,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,6,1963,1963,Hip,MetalSd,MetalSd,BrkFace,148.0,TA,Gd,CBlock,TA,TA,Mn,ALQ,776,Unf,0,344,1120,Gd,1128,0,1128,1,2,0,3,TA,6,0,Attchd,1963.0,RFn,2,525,TA,192,20,123,12,2008,WD,Normal,155000
180,RM,35.0,3675,Reg,Lvl,Inside,Edwards,Norm,TwnhsE,SFoyer,6,5,2005,2006,Gable,VinylSd,VinylSd,BrkFace,82.0,TA,TA,PConc,Gd,TA,Gd,GLQ,547,Unf,0,0,547,Gd,1072,0,1072,1,2,0,2,TA,5,0,Basment,2005.0,Fin,2,525,TA,0,44,0,6,2006,New,Partial,140000
60,RL,313.0,63887,IR3,Bnk,Corner,Edwards,Feedr,1Fam,2Story,10,5,2008,2008,Hip,Stucco,Stucco,Stone,796.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,5644,Unf,0,466,6110,Ex,4692,950,5642,2,2,1,3,Ex,12,3,Attchd,2008.0,Fin,2,1418,TA,214,292,0,1,2008,New,Partial,160000
20,RL,75.0,7500,Reg,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,7,1959,1994,Hip,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,340,Rec,906,0,1246,Ex,1246,0,1246,1,1,1,3,Gd,6,0,Attchd,1959.0,RFn,1,305,TA,218,0,0,5,2010,WD,Normal,154000
60,RL,70.04995836802665,10762,IR1,Lvl,CulDSac,Gilbert,Norm,1Fam,2Story,7,5,1999,1999,Gable,VinylSd,VinylSd,None,344.0,Gd,TA,PConc,Gd,TA,No,GLQ,694,Unf,0,284,978,Ex,1005,978,1983,0,2,1,3,Gd,9,1,Attchd,1999.0,Fin,2,490,TA,0,0,0,5,2009,WD,Normal,225000
70,RL,70.04995836802665,7500,IR1,Bnk,Inside,Crawfor,Norm,1Fam,2Story,6,7,1942,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,547,Unf,0,224,771,Fa,753,741,1494,0,1,0,3,Gd,7,2,Attchd,1942.0,Unf,1,213,TA,0,0,0,11,2009,WD,Normal,177500
60,RL,92.0,10120,Reg,Lvl,Inside,NoRidge,Norm,1Fam,2Story,8,5,1994,1994,Hip,VinylSd,VinylSd,BrkFace,391.0,Gd,TA,PConc,Gd,TA,No,GLQ,740,Unf,0,425,1165,Ex,1203,1323,2526,1,2,1,4,Gd,8,1,Attchd,1994.0,RFn,3,844,TA,309,78,0,12,2006,WD,Normal,290000
20,RL,73.0,8688,Reg,Lvl,Inside,Somerst,Norm,1Fam,1Story,7,5,2005,2005,Gable,VinylSd,VinylSd,BrkFace,228.0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,1616,1616,Ex,1616,0,1616,0,2,0,3,Gd,7,0,Attchd,2005.0,RFn,3,834,TA,208,59,0,4,2006,WD,Normal,232000
160,RM,32.0,3363,Reg,Lvl,Inside,Edwards,Norm,TwnhsE,2Story,7,5,2004,2004,Gable,VinylSd,VinylSd,Stone,117.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,976,976,Ex,976,732,1708,0,2,0,3,Gd,7,0,Detchd,2004.0,Unf,2,380,TA,0,40,0,4,2006,WD,Normal,130000
20,RL,108.0,13173,IR1,Lvl,Corner,NridgHt,Norm,1Fam,1Story,9,5,2006,2007,Hip,VinylSd,VinylSd,Stone,300.0,Gd,TA,PConc,Ex,TA,No,GLQ,1572,Unf,0,80,1652,Ex,1652,0,1652,1,2,0,2,Ex,6,2,Attchd,2006.0,Fin,2,840,TA,404,102,0,11,2009,WD,Normal,325000
120,RL,48.0,6955,IR1,Lvl,Inside,NridgHt,Norm,TwnhsE,1Story,7,5,2005,2006,Gable,VinylSd,VinylSd,Stone,94.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1368,1368,Ex,1368,0,1368,0,2,0,2,Gd,6,1,Attchd,2005.0,RFn,2,474,TA,132,35,0,9,2006,New,Partial,202500
